12,Fred McGriff,2nd,104,17.9%,100,48,19,52.4,35.8,44.1,54.2,2460,8757,1349,2490,493,1550,72,1305,.284,.377,.509,.886,134,,,,,,,,,,,,,,*3D
13,Dave Parker,15th,89,15.3%,124,42,19,39.9,37.2,38.6,58.1,2466,9358,1272,2712,339,1493,154,683,.290,.339,.471,.810,121,,,,,,,,,,,,,,*9*D78/34
14,Don Mattingly,11th,79,13.6%,134,34,14,42.2,35.6,38.9,54.2,1785,7003,1007,2153,222,1099,14,588,.307,.358,.471,.830,127,,,,,,,,,,,,,,*3D97/548
15,Dale Murphy,13th,73,12.6%,116,34,18,46.2,41.0,43.6,57.2,2180,7960,1197,2111,398,1266,161,986,.265,.346,.469,.815,121,,,,,,,,,,,,,,*8*9372
16,Rafael Palmeiro,1st,64,11.0%,178,57,20,71.6,38.7,55.2,54.2,2831,10472,1663,3020,569,1835,97,1353,.288,.371,.515,.885,132,,,,,,,,,,,,,,*3*D7/98
17,Juan Gonzalez,1st,30,5.2%,123,40,17,38.5,29.1,33.8,58.1,1689,6556,1061,1936,434,1404,26,457,.295,.343,.561,.904,132,,,,,,,,,,,,,,*9*D*78
18,Harold Baines,5th,28,4.8%,66,44,22,38.5,21.3,29.9,58.1,2830,9908,1299,2866,384,1628,34,1062,.289,.356,.465,.820,121,,,,,,,,,,,,,,*D*98/7
19,John Franco,1st,27,4.6%,109,11,21,24.2,15.7,19.9,34.4,1119,34,2,3,0,1,0,0,.088,.088,.088,.176,-52,90,87,2.89,138,1.333,1119,0,424,1245.2,1166,81,495,975,*1
20,Kevin Brown,1st,12,2.1%,93,41,19,68.3,45.4,56.9,62.1,490,495,20,64,2,29,0,19,.129,.169,.162,.331,-11,211,144,3.28,127,1.222,486,476,0,3256.1,3079,208,901,2397,*1
21,Tino Martinez,1st,6,1.0%,41,26,16,28.8,21.7,25.3,54.2,2023,7111,1009,1925,339,1271,27,780,.271,.344,.471,.815,112,,,,,,,,,,,,,,*3D
22,Marquis Grissom,1st,4,0.7%,48,26,17,29.4,27.4,28.4,57.2,2165,8275,1187,2251,227,967,429,553,.272,.318,.415,.732,92,,,,,,,,,,,,,,*879/D
23,Al Leiter,1st,4,0.7%,42,21,19,40.3,32.5,36.4,62.1,419,530,15,45,0,16,0,35,.085,.142,.102,.243,-34,162,132,3.80,112,1.386,419,382,2,2391.0,2152,198,1163,1974,*1
24,John Olerud,1st,4,0.7%,68,39,17,58.0,38.9,48.4,54.2,2234,7592,1139,2239,255,1230,11,1275,.295,.398,.465,.863,129,,,,,,,,,,,,,,*3D
25,B.J. Surhoff,1st,2,0.3%,30,27,19,34.3,22.4,28.3,53.3,2313,8258,1062,2326,188,1153,141,640,.282,.332,.413,.745,98,,,,,,,,,,,,,,*7*2*53D9/846
26,Benito Santiago,1st,1,0.2%,94,30,20,27.2,18.4,22.8,43.1,1978,6951,755,1830,217,920,91,430,.263,.307,.415,.722,93,,,,,,,,,,,,,,*2/37D
27,Bret Boone,1st,1,0.2%,63,27,14,22.6,25.0,23.8,56.9,1780,6683,927,1775,252,1021,94,552,.266,.325,.442,.767,101,,,,,,,,,,,,,,*4/5D
28,Charles Johnson,1st,0,0.0%,24,28,12,22.6,20.4,21.5,43.1,1188,3836,465,940,167,570,6,475,.245,.330,.433,.762,97,,,,,,,,,,,,,,*2/D
29,Raul Mondesi,1st,0,0.0%,21,20,13,29.4,25.4,27.4,58.1,1525,5814,909,1589,271,860,229,475,.273,.331,.485,.815,113,,,,,,,,,,,,,,*987/D
30,Carlos Baerga,1st,0,0.0%,44,19,14,19.5,21.9,20.7,56.9,1630,5439,731,1583,134,774,59,291,.291,.332,.423,.754,100,,,,,,,,,,,,,,*453D6
31,Lenny Harris,1st,0,0.0%,8,9,18,2.0,7.1,4.6,55.0,1903,3924,460,1055,37,369,131,279,.269,.318,.349,.667,80,0,0,0.00,,0.000,1,0,0,1.0,0,0,0,1,*5*49736/D81
32,Kirk Rueter,1st,0,0.0%,11,14,13,16.7,14.9,15.8,62.1,349,622,44,95,0,40,1,27,.153,.187,.167,.354,-6,130,92,4.27,97,1.394,340,336,0,1918.0,2092,220,582,818,*1
33,Bobby Higginson,1st,0,0.0%,19,19,11,23.0,21.4,22.2,53.3,1362,4910,736,1336,187,709,91,649,.272,.358,.455,.813,113,,,,,,,,,,,,,,*7*9D/8
